area,calca,cd34,etv1,filename,fxyd2,mrgprd,nefh,nppb,piezo2,roi,s100b,sstr2,synpr,tmem233,tmem45b,trpa1,trpm8,trpv1,tubb3,x,y,tSNE1,tSNE2,cluster,UNet
246.22913544718483,-0.5426462547584874,4.208182829586706,-0.8626199393729473,20171011-3-sec5,1.1138231494605642,-1.3656656327719385,-0.6633482156099613,0.017934993163648476,,0059-0520,-0.5809692193163466,0.9962971849941618,0.9529700251144871,-1.685608152028458,-0.7376493594354786,-0.5982376815651718,-0.577526625676212,-0.49277033699814676,,2567.6484,520.9922,55.55723,-7.2518463,C3,1
284.70243786080744,-0.1489292072247493,5.5835127405755,-0.4504875620924535,20171011-3-sec5,1.8373322447913587,-0.6160535572358656,-0.4685194458038479,0.342444759785213,,0060-0523,-0.704324845092535,0.8666550802068769,1.8462594214123378,0.2422091417291196,0.48417035936849545,0.5109278300656654,0.08342848458512982,0.19397862177403472,,399.3311,523.7162,61.484077,-17.091608,C3,1
176.9771911026641,-0.19488720210310106,4.440767205150428,-0.4762770657321985,20171011-3-sec5,1.1039430787570765,-0.37425634370668914,-0.3888354606587832,0.3160409617092463,,0061-0526,-0.38751478916642684,0.4385185599127159,2.1377641601744974,-0.2916240577328559,0.1225241314951898,0.4593830454125181,0.056219637682608965,-0.05251284711348524,,1181.7717,525.8913,59.30991,-15.214321,C3,1
50.01529313770942,-0.5701396982993239,3.3658902995463857,-0.5441777412348179,20171011-3-sec5,0.8191354057996457,-0.19134428368705778,-0.41661507689016014,0.22400669388181543,,0062-0526,-0.08918139340549322,1.002469398991344,2.6095146916707597,-0.058913540993086926,1.2070522267546686,0.07038314708739447,0.09971256720103268,-0.2726851668061387,,2687.6923,526.3846,57.915733,-16.942432,C3,1
282.7787727401263,-0.16933423687184113,3.4304707335898965,-0.949896303266561,20171011-3-sec5,0.9521937945059266,-1.0684979291923016,-0.529643887917539,-0.2660387411768601,,0063-0531,-0.375211439345276,0.6415101289652683,0.4610284692545617,-1.3591705089650687,-0.7070833370473573,-0.1427767919465533,-1.4304277831771564,-0.10607710894757462,,2778.3979999999997,531.3639,53.495567,-7.419673,C3,1
263.542121533315,-0.2127782787511886,4.719544343277864,-0.9411518865466069,20171011-3-sec5,2.5840123160948436,-0.3887802957787486,-0.40768686212238703,-0.15507781346835361,,0064-0533,-0.6877809503154422,0.4268400139263473,2.719510216781581,-0.26895994137907037,0.7872484386718456,0.14631162797879202,-0.005879745727740904,0.01551823182771624,,377.1204,533.281,61.267902,-20.920866,C3,1
201.98483767151882,-0.4587322374124085,3.918337449639651,-0.7133682211571011,20171011-3-sec5,1.5808685473406088,-1.0884558999457838,-0.37716112336957036,0.0824973003158431,,0065-0542,-0.4481997760529313,0.3993851865197941,1.777380964704555,-0.839167278360418,-0.20143008488995737,-0.13350965171358545,-0.04303768614411312,-0.39005375680013454,,1086.5,541.6143,58.10318,-12.344533,C3,1
175.05352598198297,-0.18451797952100074,3.3652716614859934,-1.036158389399907,20171011-3-sec5,0.27493704951195586,-1.6240640226397727,-0.7858425262462645,-1.0654033908693237,,0070-0570,-1.1386922306305847,1.025263052341933,0.8376701644637405,-1.7442505785188829,-1.792268373683536,-0.3215591370090283,0.09864070353517584,-0.173214905507162,,2781.1374,570.4121,54.80898,-5.4713635,C3,1
94.25959091337545,-0.19040609755315174,3.691186330084588,-0.3741258710087783,20171011-3-sec5,1.9132546744414975,-0.2672959117709795,-0.39021515506569016,0.140926286736745,,0071-0571,-0.31417547764949266,1.003493832849796,2.130359768418254,0.02027592509195783,0.6395187465864514,0.6029863990437808,0.09697794066891088,0.09711195180683471,,815.0714,571.7857,58.07208,-19.107672,C3,1
340.4887263605603,-0.6295943533102619,3.382284208146768,-0.7588317301761539,20171011-3-sec5,2.1096494535160253,-0.3343570199938575,-0.40122617773619784,0.09140193691528811,,0073-0586,-0.3292337393297757,0.6477591755018344,1.7473874198731105,-0.24551616502899123,0.8158071401867173,0.22760632911530837,-0.3107699912965461,-0.6582781324110647,,2604.5339,586.2401,57.466778,-19.13614,C3,1
169.28253061993956,-0.06426167081000303,2.365979550641018,-0.25832294510763903,20171011-3-sec5,0.5002492543879239,-0.4175540063196763,-0.9829530983407241,0.36956722947174736,,0074-0590,-0.955747813262625,0.831952383251766,0.9984396293852159,-0.5535238452569258,0.061337341604221995,0.062314174625114876,0.15338820154509705,0.40027238348893174,,2804.875,589.75,48.784992,-11.490668,C3,1
200.06117255083768,-0.12372966244162513,3.1655457085538425,-0.5607567078603681,20171011-3-sec5,1.4439035285012682,-0.6028756464885624,-0.4876494394073081,-0.2855413228280495,,0075-0591,-0.7996361412451312,0.690375624013499,1.7263529858354745,-0.163621878495268,0.2119502763984666,0.21929772309889112,0.1272237346246929,0.082285643009561,,2789.8942,591.4615,56.33292,-15.637826,C3,1
101.95425139609996,-0.2410919244641141,2.5376448880730043,-0.9205941170894187,20171011-3-sec5,0.8442776171605764,-0.4399049394282802,-0.4938978631155118,-0.2676089894218704,,0076-0591,-0.4482190075493303,0.5818112458638931,0.7774933923038939,-0.6191892090985764,-0.2881007256854091,0.08044382794226135,-0.12522764236834466,-0.1855356661608847,,1015.0283,590.7264,50.026417,-11.521862,C3,1
71.17560946520186,-0.2755537523125355,2.7755751033977214,-1.0073633421028985,20171011-3-sec5,0.45465398251384825,-0.17542443690784382,-0.5333518166361016,-0.1827466704752526,,0079-0601,-1.227253271547192,-0.45583780936361284,0.4751632024653597,-0.6306622058132608,-0.23715127224801552,-1.312915293639238,-0.0728025156344467,-0.2766504690854978,,2760.3108,601.0405,50.493713,-9.90731,C3,1
78.87026994792639,-0.21058440464860903,3.3092344845699575,-0.6729537271652622,20171011-3-sec5,0.5639440511903966,-0.4663937032759491,-0.9224256393838678,0.31516477303334706,,0081-0625,-0.6636886932018096,0.0140956123554491,1.1781942799396956,-0.6103490642175284,0.3878919509388074,-0.2688947529635975,-1.3195173774447089,-0.09188263402997868,,2475.9878,625.2805,52.78985,-11.17556,C3,1
75.02293970656413,-0.35039219928289866,2.5988093641308745,-1.2934791655948519,20171011-3-sec5,2.0129573710025093,-0.6210887488581014,-0.3302448803885464,0.40041596223499865,,0082-0627,-0.351547083026517,1.5087958335319647,1.269360430040014,-0.8863007238286372,-0.6997383674884213,0.5132534540664783,0.025932618201216902,0.11687310107814643,,2700.2692,627.8333,51.217033,-18.34015,C3,1
475.14528480823947,0.027300898498564662,4.512502322848906,-0.6861766276722802,20171011-3-sec5,1.7797243839301529,-0.01937504110386924,-1.5177969416951613,0.9741669502917737,,0083-0660,-1.574386589420154,2.1744985656014797,2.294641746720894,0.14390601096571695,1.0365759395010397,0.9030272509188995,0.6222323624643966,0.8234267838719618,,2701.6984,660.2409,61.261906,-21.970757,C3,1
144.27488405108485,-0.15333696036093497,3.2072600695064586,-0.8275602353213449,20171011-3-sec5,1.1917048676178026,-0.6967744922358983,-0.6329286071961375,-0.20179146815532575,,0084-0676,-1.0816564201857577,0.32905780213696445,1.4084823799961868,-0.5657824993524901,-0.06056178051676218,-0.056312291510933137,-0.020803385998517963,0.03136854725757163,,2414.3667,676.0067,56.490154,-14.475089,C3,1
327.02307051579237,-0.07203025235865061,3.7113693968048715,-1.4804978145312506,20171011-3-sec5,1.924442928629909,-1.803835319568307,-1.0554202204342755,0.1951712261098148,,0085-0682,-1.5093937473403114,1.030462054173585,1.344667768519687,-1.4292799347855907,-0.9314744381193171,-0.13945727795890717,0.2085479548111168,0.08263424101214237,,2662.6765,681.3294,56.624832,-8.268968,C3,1
200.06117255083768,-0.3673963906554751,4.685680633798156,-1.3390843751833545,20171011-3-sec5,1.303975683138995,-0.4447739531091881,-1.026333874404049,-0.48449522115661015,,0086-0711,-1.4574687070634733,-0.05756353604337057,1.8805411455500052,-0.515536411283685,0.240362990940738,-0.17952322252696185,0.03298218308050637,-0.11540210551661673,,2568.4712,711.8942,58.51458,-13.720468,C3,1
182.7481864647075,-0.028872947824017454,3.9094680626651215,-0.9471778897105496,20171011-3-sec5,1.3886790704276624,-0.6495301035163735,-0.7062514051478185,-0.06817761748902725,,0094-0815,-0.9895663996799656,0.6370794525274575,1.1961971812134533,-0.8715711472832822,-0.0765656023880355,0.03356600496642029,0.0954251125376051,0.08017226761891387,,834.3421,815.3421,57.114708,-13.486935,C3,1
234.68714472309804,-0.046397267403284405,4.427685027471164,-0.8757160551599317,20171011-3-sec5,0.14113795417494066,-1.2897555491733488,-0.6141966023639004,-0.19078496321538171,,0095-0819,-0.9276025182829388,0.22428382926363755,1.7578877009546998,-1.121164301635093,-0.663287245267363,-0.36461853679434547,-0.054374705686830165,-0.005049050324564134,,1142.7213,819.4344,55.95738,-5.943794,C3,1
61.55728386179621,-0.2580160961125842,2.838824120746041,-1.6987204204452926,20171011-3-sec5,-1.2838203204600587,-0.5684518859424859,-0.02541201421634994,-0.2685590142221429,,0096-0828,-0.5628387260863507,0.5221123627625178,1.938214786187499,-1.0066862246408994,-0.10856412194479372,0.2440153349453669,0.10369770134332111,0.0892902841239236,,1209.7812,828.7812,49.72044,-8.887719,C3,1
348.1833868432848,-0.27279974014121233,4.037485795205768,-0.4548467190841918,20171011-3-sec5,1.0025319781929232,0.18166703231463713,0.004549907110567265,0.31559794496300503,,0098-0844,0.25463929921277023,0.1981607658730734,1.2744175008964054,-0.35551419573679216,0.5275649869738401,0.13685199521872962,0.0063092680109138755,-0.07299297976511979,,1147.9475,844.942,59.392902,-15.786522,C3,1
188.5191818267509,-0.2713393801762735,1.5876723517274178,-1.5639147023885516,20171011-3-sec5,1.732552123745484,-0.47265030276694514,-0.4937652001917707,-0.9927831013438333,,0437-0788,-0.9883500075327397,-0.15183706186754944,1.3586568526703204,-1.3985073544703557,-0.4975646588090211,-0.3019641834346132,-0.19433536513237393,-0.7456346131203515,,788.2449,437.1735,46.27896,-15.320606,C3,1
63.48094898247734,-0.18337103014214468,3.2925413434294937,-0.86089342980308,20171011-3-sec5,-0.04919378272060288,-0.8714441263656653,-0.8493416346949205,-0.14918076833505628,,0378-0705,-1.5883390400575041,-0.6325526499468344,1.317939472385872,-0.9451110770874948,-0.49228175523805895,-0.2735656430598247,-0.14300958574807288,0.006127873133189952,,704.7424,378.5909,50.47097,-9.1832485,C3,1
100.03058627541884,-0.2373243291207783,3.5204792092135344,-0.9348014636578725,20171011-3-sec5,2.119290586596696,-0.5578580421828314,-0.8856050448995378,-0.9772873600419804,,0374-0712,-1.3450413791159193,-0.37121957265535716,1.9325344728411036,-0.8670071376126732,0.8943572556312951,-0.5719015611235365,-0.10336437195323805,-0.2940585818393874,,712.4038,374.5962,59.250946,-21.611742,C3,1
340.4887263605603,-0.2672050277641176,3.4051839028713804,-1.4345271666320638,20171011-3-sec5,-0.03461858772875802,-1.1322520963827547,-0.4395723958435498,-0.4200412069868301,,0427-0628,-0.5254046183460301,0.13421048225911714,0.721516732576683,-1.642540933310137,-0.944576768910166,-0.6648636664533191,-0.19970842530352825,-0.28513665171082936,,627.6695,427.3079,54.507057,-5.554113,C3,1
282.7787727401263,-0.5839497690179929,2.780883959361627,-0.6167657224163211,20171011-3-sec5,0.2529308944504982,-1.105896274888148,-0.4944417811028501,-0.28168707713575214,,0414-0640,-0.7398454189411718,0.1720377024825102,0.4068571804358952,-1.0957473857559337,-0.21596491284944322,-0.27633124997971004,-0.1345720948399175,-0.19480619429202364,,640.5748,415.0442,51.26981,-7.5517488,C3,1
